Tiêu đề,Mô tả,Hình ảnh,Nội dung,Link bài viết
Loạt smartphone bán trong tháng 4,"Oppo Find N5 là smartphone cao cấp nhất bán trong tháng, còn các mẫu từ Poco, Honor, Samsung, Xiaomi đều thuộc phân khúc tầm trung và giá rẻ.",https://i1-sohoa.vnecdn.net/2025/04/03/DSCF2766-1741086438-1743697162.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=MoSbXqfEWZZbKHQAjvRCXQ,,https://vnexpress.net/loat-smartphone-ban-trong-thang-4-4869763.html
Hành tinh có động đất mạnh nhất hệ Mặt Trời,"Cho tới nay, giới khoa học vẫn chưa đo được trận động đất nào trên hành tinh khác mạnh hơn trận động đất 9,6 độ ở ngoài khơi Chile năm 1960.",https://i1-vnexpress.vnecdn.net/2025/04/06/VNE-Quake-1743936886.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=dQvOnw3O1iUUAKSWZs5t7Q,,https://vnexpress.net/hanh-tinh-co-dong-dat-manh-nhat-he-mat-troi-4870761.html
Trung Quốc ra chuẩn GPMI thay thế HDMI,GPMI có thể truyền băng thông tối đa 192 Gb/giây và cung cấp điện năng tối đa 480 W cho thiết bị kết nối thay vì chỉ dữ liệu video như HDMI.,https://i1-sohoa.vnecdn.net/2025/04/07/a1-1744001141-4429-1744001201.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=c7rfxxmo4f1ti9a8Tpaxig,,https://vnexpress.net/trung-quoc-ra-chuan-gpmi-thay-the-hdmi-4870916.html
"Ống kính của iPhone 17 Pro có thể zoom quang 3,5x","Apple được cho là sẽ nâng cấp ống kính tele của iPhone 17 Pro lên 48 megapixel, nhưng zoom quang giảm còn 3,5x thay vì 5x như hiện tại.",https://i1-sohoa.vnecdn.net/2025/04/03/iphone-17-pro-34ths-perspectiv-4378-7905-1743697132.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=MzIdaGml4cAmzv9F6DKIHg,,https://vnexpress.net/ong-kinh-cua-iphone-17-pro-co-the-zoom-quang-3-5x-4869761.html
Điện thoại gập mỏng nhất thế giới của Oppo làm được gì?,"Find N5 cho cảm giác sử dụng như smartphone dạng thanh khi gập, hỗ trợ công việc với màn hình lớn, loạt tính năng AI cùng khả năng tương thích với iOS.",https://i1-sohoa.vnecdn.net/2025/04/07/abadab8985b235ec6ca3-174399045-2715-3901-1743990925.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=4glLOSJDttajjzN7I39pkA,,https://vnexpress.net/dien-thoai-gap-mong-nhat-the-gioi-cua-oppo-lam-duoc-gi-4869045.html
Cây tự sát đoạt mạng hàng nghìn người mỗi năm,Cây tự sát chứa chất độc cerberin có thể khiến tim ngừng hoạt động và gây tử vong trong vòng một giờ sau khi nhiễm độc.,https://i1-vnexpress.vnecdn.net/2025/04/06/VNEPoison-1743912382-6154-1743912416.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=9vRXcwZi1oV4TTAwNqR_eQ,,https://vnexpress.net/cay-tu-sat-doat-mang-hang-nghin-nguoi-moi-nam-4870609.html
Kế hoạch khám phá sao Hỏa bằng trực thăng thế hệ mới,"Nhiệm vụ khám phá sao Hỏa bằng trực thăng tiếp theo sẽ tìm kiếm dấu hiệu của sự sống, nước và chuẩn bị để con người đặt chân tới mạng lưới hẻm núi lửa tại đây trong tương lai.",https://i1-vnexpress.vnecdn.net/2025/04/06/VNEMars-1743907148-5207-1743907454.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=4tcqp3CL01VkU9gEVOS-tQ,,https://vnexpress.net/ke-hoach-kham-pha-sao-hoa-bang-truc-thang-the-he-moi-4870610.html
Các nhà phát triển AI đang đe dọa sự tồn tại của Wikipedia,"Khi nhà phát triển thu thập nội dung từ Wikipedia để huấn luyện mô hình AI, lượng truy cập tự động tăng vọt làm tăng chi phí với tổ chức phi lợi nhuận vận hành bách khoa toàn thư trực tuyến này.",https://i1-vnexpress.vnecdn.net/2025/04/06/VNEAI-1743909886-6832-1743909998.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=pDtc6hK7X1unjhgk_JYALw,,https://vnexpress.net/cac-nha-phat-trien-ai-dang-de-doa-su-ton-tai-cua-wikipedia-4870623.html
Tàu container chạy bằng sức gió đầu tiên trên thế giới,"Tàu container mới dài 91,3 m, trang bị 3 cánh buồm cứng với tổng diện tích 1.050 m2 và có thể chở 210 container tiêu chuẩn.",https://i1-vnexpress.vnecdn.net/2025/04/05/tausucgiocontainer-1743870927-4299-1743871299.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=NLmIskK3k8m7909eKPwjog,,https://vnexpress.net/tau-container-chay-bang-suc-gio-dau-tien-tren-the-gioi-4870564.html
Mô hình AI tiên tiến nhất Llama 4 của Meta ra mắt,Meta phát hành phiên bản mới của mô hình ngôn ngữ lớn Llama với tên gọi Llama 4 Scout và Maverick.,https://i1-sohoa.vnecdn.net/2025/04/06/meta-1743907944-4108-1743907973.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=hBIPN7tR85JvBCUfhltEBw,,https://vnexpress.net/mo-hinh-ai-tien-tien-nhat-llama-4-cua-meta-ra-mat-4870653.html
Bill Gates kể về đoạn mã 'ngầu nhất' trong sự nghiệp,"Nhà đồng sáng lập Microsoft Bill Gates nhớ về đoạn mã máy tính mang tính bước ngoặt cách đây 50 năm, mở ra kỷ nguyên mới trong lĩnh vực công nghệ.",https://i1-sohoa.vnecdn.net/2025/04/06/bill-gates-1-1743906496-174390-6672-1258-1743906518.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=NMtPHFHCHvfeWIp9MHkDKg,,https://vnexpress.net/bill-gates-ke-ve-doan-ma-ngau-nhat-trong-su-nghiep-4870625.html
Phát hiện loài Huệ đá nhiều hoa tại Phú Yên,"Các nhà khoa học Việt - Nga vừa phát hiện và công bố loài Huệ đá nhiều hoa tại Rừng phòng hộ Sông Hinh, Phú Yên.",https://i1-vnexpress.vnecdn.net/2025/04/05/hue-da-1743858432-1743858476-1963-1743858715.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=vgGJWmgYT70342shJZ7lGw,,https://vnexpress.net/phat-hien-loai-hue-da-nhieu-hoa-tai-phu-yen-4870534.html
Kazakhstan phát hiện mỏ đất hiếm 20 triệu tấn,"Mỏ đất hiếm 20 triệu tấn chứa nhiều nguyên tố đất hiếm như neodymium, cerium, lanthanum, và yttrium cách thủ đô Kazakhstan 421 km.",https://i1-vnexpress.vnecdn.net/2025/04/05/VNERare-1743846654-4028-1743846709.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=rIE1PXVAXR3B3NNHDlAubQ,,https://vnexpress.net/kazakhstan-phat-hien-mo-dat-hiem-20-trieu-tan-4870296.html
Robot hút bụi đầu tiên trang bị tay cơ học 5 trục,"Saros Z70 của Roborock là robot hút bụi lau nhà đầu tiên trên thế giới trang bị tay cơ học 5 trục để gắp đồ vật, dọn nhà.",https://i1-sohoa.vnecdn.net/2025/04/05/DSC4871-1743871474.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=1LoWQSJDdJhaUYyOqQ5HFA,,https://vnexpress.net/robot-hut-bui-dau-tien-trang-bi-tay-co-hoc-5-truc-4870571.html
"Công ty bán dẫn Nhật tìm đường cung cấp chip AI cho Apple, Meta","Rapidus, nhà sản xuất chip Nhật Bản, đang đàm phán để cung cấp chip AI cho trung tâm dữ liệu của các hãng công nghệ lớn như Apple.",https://i1-sohoa.vnecdn.net/2025/04/06/AI-1743897773-6273-1743897876.png?w=300&h=180&q=100&dpr=1&fit=crop&s=GwlKSavGuwTwETEi0fI64A,,https://vnexpress.net/cong-ty-ban-dan-nhat-tim-duong-cung-cap-chip-ai-cho-apple-meta-4870556.html
Màn hình gaming 27 inch giá 3 triệu đồng,"Màn hình chơi game giá rẻ Philips Evnia 27M2N3200FQ trang bị tấm nền IPS, tần số quét 200 Hz với tốc độ phản hồi 0,3 ms.",https://i1-sohoa.vnecdn.net/2025/04/05/DSC00026-1743858333.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=X12mtVIPMqfiYufEGgI_6g,,https://vnexpress.net/man-hinh-gaming-27-inch-gia-3-trieu-dong-4870264.html
Rùa khổng lồ nguy cấp gần 100 tuổi sinh con lần đầu,Con rùa Santa Cruz Galápagos phương tây trở thành cá thể sinh con lần đầu ở độ tuổi cao nhất trong loài sau khi kết đôi với một con đực cùng tuổi ở vườn thú Philadelphia.,https://i1-vnexpress.vnecdn.net/2025/04/05/VNETurtoise-1743844627-3287-1743844703.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=YKLCGod74Ssi3NaJgPPV4A,,https://vnexpress.net/rua-khong-lo-nguy-cap-gan-100-tuoi-sinh-con-lan-dau-4870289.html
11 nhân viên đầu tiên của Microsoft,Bức ảnh nhóm nhân viên đầu tiên của Microsoft trở thành biểu tượng trong ngày công ty kỷ niệm 50 năm thành lập.,https://i1-sohoa.vnecdn.net/2025/04/05/microsoft-1743850630-3990-1743851137.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=39FVJCFzX0FaCvDbpdQRrw,,https://vnexpress.net/11-nhan-vien-dau-tien-cua-microsoft-4870513.html
Lục địa di chuyển nhanh nhất Trái Đất,"Australia nằm trên mảng kiến tạo trôi với tốc độ khoảng 7 cm mỗi năm về phía bắc, mức ở giữa tốc độ mọc của tóc và móng tay người.",https://i1-vnexpress.vnecdn.net/2025/04/05/Australiadichuyen-1743848134-7196-1743848379.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=2_IAroxS8vUFXs-Xxv_nCw,,https://vnexpress.net/luc-dia-di-chuyen-nhanh-nhat-trai-dat-4870490.html
Công ty Mỹ muốn lập kỷ lục phóng 250 vệ tinh cùng lúc,"SpinLaunch dự định xây dựng Meridian Space, hệ thống vệ tinh băng thông rộng mới, với số lượng vệ tinh phóng mỗi lần trên một tên lửa lên đến 250.",https://i1-vnexpress.vnecdn.net/2025/04/05/mediazenfs5-1743829118-1743829-8999-5395-1743829372.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=c9390DG1lEKLC_dOA1UTUg,,https://vnexpress.net/cong-ty-my-muon-lap-ky-luc-phong-250-ve-tinh-cung-luc-4870397.html
Núi cầu vồng hình thành do hai mảng kiến tạo va chạm,Những dải màu rực rỡ bao phủ núi cầu vồng sẽ bị ẩn dưới lòng đất nếu không có vụ va chạm kiến tạo dữ dội tạo ra dãy Himalaya.,https://i1-vnexpress.vnecdn.net/2025/04/05/VNERainbow-1743828948-6012-1743828995.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=ZENvcy-7EfajATbfNF4o3w,,https://vnexpress.net/nui-cau-vong-hinh-thanh-do-hai-mang-kien-tao-va-cham-4870290.html
SpaceX chở phi hành gia về Trái Đất sau chuyến bay qua các cực,Mỹ4 phi hành gia đầu tiên bay quanh Trái Đất qua cực bắc và nam hạ cánh an toàn ngoài khơi California.,https://i1-vnexpress.vnecdn.net/2025/04/05/VNESpaceX-1743826530-4404-1743826573.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=-i-2Pe4NSOg0Gb4Cn3D2Qw,,https://vnexpress.net/spacex-cho-phi-hanh-gia-ve-trai-dat-sau-chuyen-bay-qua-cac-cuc-4870293.html
Đầu tư tiền triệu chạy Node dù giá Pi giảm mạnh,"Một số người chơi Pi Network chuyển sang chạy Node với hy vọng kiếm nhiều Pi hơn, dù giá tiền ảo này giảm 6 lần so với đỉnh.",https://i1-sohoa.vnecdn.net/2025/04/03/DSC01763JPG-1743677060-3870-1743677528.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=qGtWlYjVNeDcfb8F2N4cEg,,https://vnexpress.net/dau-tu-tien-trieu-chay-node-du-gia-pi-giam-manh-4869583.html
Phó thủ tướng muốn Việt Nam làm chủ các công nghệ chiến lược,"Phó thủ tướng Nguyễn Chí Dũng mong muốn Viện Hàn lâm đi đầu trong nghiên cứu cơ bản và làm chủ các công nghệ chiến lược, góp phần vào hành trình đưa Việt Nam trở thành quốc gia phát triển, thu nhập cao vào năm 2045.",https://i1-vnexpress.vnecdn.net/2025/04/05/ptt-nguyen-chi-dung-1743818236-8788-6170-1743820781.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=FqeRVIjbfvU6KR_X5RMI-Q,,https://vnexpress.net/pho-thu-tuong-muon-viet-nam-lam-chu-cac-cong-nghe-chien-luoc-4870294.html
Công nghệ di chuyển tế bào không cần chạm,AnhNhóm kỹ sư từ startup Impulsonics của Đại học Bristol phát triển thiết bị mới sử dụng công nghệ di chuyển tế bào bằng sóng âm.,https://i1-vnexpress.vnecdn.net/2025/04/04/tebaosongam-1743762446-9533-1743763058.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=CCHlMpNLjOG96eXInejYmg,,https://vnexpress.net/cong-nghe-di-chuyen-te-bao-khong-can-cham-4870119.html
5 sự kiện đại tuyệt chủng lớn nhất trong lịch sử Trái Đất,"Trong hơn 4,5 tỷ năm, núi lửa, tiểu hành tinh và biến đổi khí hậu đã xóa sổ hàng triệu loài trên Trái Đất.",,,https://vnexpress.net/5-su-kien-dai-tuyet-chung-lon-nhat-trong-lich-su-trai-dat-4870171.html
Đường băng ảnh hưởng như thế nào tới hoạt động của máy bay?,Các sân bay luôn phải cân nhắc thiết kế đường băng tối ưu để đảm bảo máy bay có thể cất và hạ cánh an toàn.,,,https://vnexpress.net/duong-bang-anh-huong-nhu-the-nao-toi-hoat-dong-cua-may-bay-4869815.html
Thiết bị 'hiểu' đất bằng AI đoạt giải về giải pháp xanh,Bộ thiết bị đo chất lượng đất bằng AI của Enfarm là một trong ba giải pháp đoạt giải Startup bền vững được yêu thích.,,,https://vnexpress.net/thiet-bi-hieu-dat-bang-ai-doat-giai-ve-giai-phap-xanh-4870256.html
Ý tưởng của Samsung về smartphone gập bốn,Một bằng sáng chế mới được phát hiện cho thấy Samsung đang ấp ủ phát triển mẫu điện thoại có thể gập bốn.,,,https://vnexpress.net/y-tuong-cua-samsung-ve-smartphone-gap-bon-4869750.html
'Con đường tơ lụa' mobile lần đầu có giải đấu quốc tế,"Giải đấu quốc tế đầu tiên cho cộng đồng game ""SROM - Huyền thoại lữ khách"" (Silkroad Mobile), Gosuverse International Tournament 2025 sẽ diễn ra trong khuôn khổ sự kiện Vietnam Gameverse 2025.",https://i1-sohoa.vnecdn.net/2025/04/04/IMG5278-1743772425-2031-1743772537.png?w=300&h=180&q=100&dpr=1&fit=crop&s=PQc6_jna6YUcPcdnyRPWEA,,https://vnexpress.net/con-duong-to-lua-mobile-lan-dau-co-giai-dau-quoc-te-4869933.html
Cách mạng AI giúp mỏ than đá Trung Quốc tăng vọt lợi nhuận,"Một mỏ than đá ở Trung Quốc đạt lợi nhuận cao vượt bậc khi sử dụng robot AI, 5G, drone và xe tải tự động trong sản xuất.",https://i1-vnexpress.vnecdn.net/2025/04/04/VNEAI-1743759330-7442-1743759364.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=oOSh00MKvJzXQeuVtk8XvQ,,https://vnexpress.net/cach-mang-ai-giup-mo-than-da-trung-quoc-tang-vot-loi-nhuan-4870140.html
'Cha đẻ' Internet và các chuyên gia lo con người lệ thuộc AI,"""Cha đẻ"" Internet Vinton Cerf và nhiều chuyên gia lo ngại AI sẽ khiến con người mất đi kỹ các năng cốt lõi, như sự đồng cảm hay tư duy sâu.",https://i1-sohoa.vnecdn.net/2025/04/03/gs-my-giai-chinh-jpg-7114-1671-8394-3958-1743698536.png?w=300&h=180&q=100&dpr=1&fit=crop&s=4mtlUiG0LtgfR8jnIL2wkg,,https://vnexpress.net/cha-de-internet-va-cac-chuyen-gia-lo-con-nguoi-le-thuoc-ai-4869747.html
Tên lửa nhiệt hạch có thể giảm một nửa thời gian bay tới sao Hỏa,"AnhCông ty khởi nghiệp Pulsar Fusion ra mắt tên lửa Sunbird, được thiết kế để gặp tàu vũ trụ trên quỹ đạo, gắn vào nó và đưa nó tới đích ở tốc độ chóng mặt bằng phản ứng nhiệt hạch.",https://i1-vnexpress.vnecdn.net/2025/04/04/VNERocket-1743739099-8047-1743739141.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=X2UUXqUfggufBhwJltXbzw,,https://vnexpress.net/ten-lua-nhiet-hach-co-the-giam-mot-nua-thoi-gian-bay-toi-sao-hoa-4869798.html
Robot NASA ghi hình lốc bụi nuốt chửng nhau trên sao Hỏa,"NASA hôm 3/4 tung ra video ngắn tạo bằng ảnh chụp từ camera điều hướng của robot Perseverance, cho thấy lốc bụi sao Hỏa nuốt một cơn lốc nhỏ hơn.",https://i1-vnexpress.vnecdn.net/2025/04/04/LocbuisaoHoaset-1743738631-5821-1743741290.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=5oizmRsL9AFm8rv-PvFwAQ,,https://vnexpress.net/robot-nasa-ghi-hinh-loc-bui-nuot-chung-nhau-tren-sao-hoa-4869945.html
Màn hình LED bay lớn nhất thế giới,"Công ty Filmbase, có trụ sở tại Thâm Quyến, lập Kỷ lục Thế giới Guinness với màn hình bay dạng lưới LED lớn nhất thế giới.",https://i1-vnexpress.vnecdn.net/2025/04/04/manhinhLEDset-1743736360-2626-1743736833.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=A62Lr531T43V6E4DnHl9og,,https://vnexpress.net/man-hinh-led-bay-lon-nhat-the-gioi-4869821.html
Quy hoạch 'đường cao tốc' truyền dẫn 5G Việt Nam,"Bộ Khoa học và Công nghệ quy hoạch phân kênh tần số vô tuyến điện, tạo nền tảng cho hạ tầng truyền dẫn tốc độ siêu cao, góp phần phát triển 5G.",https://i1-sohoa.vnecdn.net/2025/04/04/5G-jpeg-1743740020-8390-1743740774.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=X08aLhpAEm0H2NX8rQqRGA,,https://vnexpress.net/quy-hoach-duong-cao-toc-truyen-dan-5g-viet-nam-4869928.html
Gạch nấm với kết cấu da voi giúp làm mát các tòa nhà,SingaporeGạch nấm thân thiện với môi trường hơn gạch truyền thống và có bề mặt gồ ghề giống da voi để bắt chước quá trình voi làm mát tự nhiên.,https://i1-vnexpress.vnecdn.net/2025/04/03/gachnamset-1743672332-8749-1743673640.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=-6wdcfm4OEbWDblYmjFdlA,,https://vnexpress.net/gach-nam-voi-ket-cau-da-voi-giup-lam-mat-cac-toa-nha-4869340.html
Nhà mạng đồng loạt nâng tốc độ Internet tối thiểu 300 Mbps,"Mạng Internet cố định tại Việt Nam hiện mức ""sàn"" mới là 300 Mbps, sau khi VNPT, FPT, Viettel cùng nâng cấp gói cước.",https://i1-sohoa.vnecdn.net/2025/04/04/internet-1-5686-1679126232-174-2821-6478-1743726679.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=hSq2Y8-Hm-R70NGrMMzsSw,,https://vnexpress.net/nha-mang-dong-loat-nang-toc-do-internet-toi-thieu-300-mbps-4868526.html
Nhạc cụ chơi không cần chạm,"Theremin do một nhà vậy lý người Nga tình cờ phát minh năm 1919, cho phép người chơi tạo ra âm thanh mà không cần chạm tay vào nhạc cụ.",https://i1-vnexpress.vnecdn.net/2025/04/03/nhaccuchoikcham-1743680888-2052-1743681787.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=vj_Q46HoKFAC4r4cB5WmcA,,https://vnexpress.net/nhac-cu-choi-khong-can-cham-4869343.html
Musk chia sẻ bài viết về Starlink tại Việt Nam,"Elon Musk chia sẻ lại một bài viết trên mạng xã hội X về kế hoạch triển khai Internet vệ tinh của Starlink tại Việt Nam, nhưng không đưa ra bình luận.",https://i1-sohoa.vnecdn.net/2025/04/04/2025-02-27T013339Z-1706078164-6586-1163-1743724885.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=HUDPfw6Pay_UL2CyVt12rQ,,https://vnexpress.net/musk-chia-se-bai-viet-ve-starlink-tai-viet-nam-4869786.html
Robot hình người của Trung Quốc được huấn luyện thế nào?,"Sau khi sản xuất, những robot hình người được huấn luyện để thực hiện một công việc trong vô số tình huống thay đổi để trở thành trợ lý hoặc bạn đồng hành hữu ích của con người.",https://i1-vnexpress.vnecdn.net/2025/04/03/VNERobot-1743679001-3724-1743679015.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=hctQJ5cab43llRRWE4JJQQ,,https://vnexpress.net/robot-hinh-nguoi-cua-trung-quoc-duoc-huan-luyen-the-nao-4869318.html
Kiếm nghìn USD bằng video 'chơi khăm' kẻ lừa đảo,"Thay vì chặn liên lạc kẻ lừa đảo trên mạng, một số người vẫn tương tác và đăng nội dung lên YouTube để kiếm tiền.",https://i1-sohoa.vnecdn.net/2025/04/02/meet-the-creators-who-bait-sca-9560-9963-1743587758.png?w=300&h=180&q=100&dpr=1&fit=crop&s=A6BavJZuyO8uizepRLM2cQ,,https://vnexpress.net/kiem-nghin-usd-bang-video-choi-kham-ke-lua-dao-4869124.html
Phát hiện loài cá cóc hiếm mới tại Cao Bằng,"Cao BằngCác nhà khoa học Trung tâm Nhiệt đới Việt - Nga và cộng sự tìm thấy loài cá cóc lưng đen có nốt sần, sọc màu cam kéo dài dọc theo mép dưới của đuôi.",https://i1-vnexpress.vnecdn.net/2025/04/03/cacoccaobang-1743663590-174366-1832-7603-1743664340.jpg?w=300&h=180&q=100&dpr=1&fit=crop&s=R1Z3NEJE5rKZXP4YveNiRw,,https://vnexpress.net/phat-hien-loai-ca-coc-hiem-moi-tai-cao-bang-4869162.html
